"","Y","id","rev","rev_$100Mto$500M","rev_$10B+","rev_$10Mto$50M","rev_$1Bto$10B","rev_$1Mto$10M","rev_$500Mto$1B","rev_$50Mto$100M","rev_Lessthan$1M","rev_NA"
"794",0,794,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"795",0,795,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"796",0,796,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"797",0,797,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"798",0,798,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"799",0,799,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"800",0,800,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"801",0,801,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"802",0,802,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"803",0,803,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"804",0,804,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"805",0,805,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"806",0,806,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"807",0,807,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"808",0,808,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"809",0,809,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"810",0,810,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"811",0,811,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"812",0,812,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"813",0,813,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"814",0,814,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"815",0,815,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"816",0,816,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"817",0,817,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"818",0,818,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"819",0,819,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"820",0,820,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"821",0,821,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"822",0,822,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"823",0,823,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"824",0,824,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"825",0,825,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"826",0,826,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"827",0,827,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"828",0,828,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"829",0,829,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"830",0,830,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"831",0,831,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"832",0,832,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"833",0,833,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"834",0,834,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"835",0,835,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"836",0,836,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"837",0,837,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"838",0,838,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"839",0,839,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"840",0,840,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"841",0,841,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"842",0,842,"$1Bto$10B",0,0,0,1,0,0,0,0,0
"843",0,843,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"844",0,844,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"845",0,845,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"846",0,846,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"847",0,847,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"848",0,848,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"849",0,849,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"850",0,850,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"851",0,851,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"852",0,852,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"853",0,853,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"854",0,854,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"855",0,855,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"856",0,856,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"857",0,857,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"858",0,858,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"859",0,859,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"860",0,860,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"861",0,861,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"862",0,862,"$500Mto$1B",0,0,0,0,0,1,0,0,0
"863",0,863,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"864",0,864,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"865",0,865,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"866",0,866,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"867",0,867,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"868",0,868,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"869",0,869,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"870",0,870,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"871",0,871,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"872",0,872,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"873",0,873,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"874",0,874,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"875",0,875,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"876",0,876,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"877",0,877,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"878",0,878,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"879",0,879,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"880",0,880,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"881",0,881,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"882",0,882,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"883",0,883,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"884",0,884,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"885",0,885,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"886",0,886,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"887",0,887,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"888",0,888,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"889",0,889,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"890",0,890,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"891",0,891,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"892",0,892,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"893",0,893,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"894",0,894,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"895",0,895,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"896",0,896,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"897",0,897,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"898",0,898,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"899",0,899,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"900",0,900,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"901",0,901,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"902",0,902,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"903",0,903,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"904",0,904,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"905",0,905,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"906",0,906,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"907",0,907,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"908",0,908,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"909",0,909,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"910",0,910,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"911",0,911,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"912",0,912,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"913",0,913,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"914",0,914,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"915",0,915,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"916",0,916,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"917",0,917,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"918",0,918,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"919",0,919,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"920",0,920,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"921",0,921,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"922",0,922,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"923",0,923,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"924",0,924,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"925",0,925,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"926",0,926,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"927",0,927,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"928",0,928,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"929",0,929,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"930",0,930,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"931",0,931,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"932",0,932,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"933",0,933,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"934",0,934,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"935",0,935,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"936",0,936,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"937",0,937,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"938",0,938,"$500Mto$1B",0,0,0,0,0,1,0,0,0
"939",0,939,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"940",0,940,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"941",0,941,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"942",0,942,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"943",0,943,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"944",0,944,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"945",0,945,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"946",0,946,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"947",0,947,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"948",0,948,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"949",0,949,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"950",0,950,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"951",0,951,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"952",0,952,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"953",0,953,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"954",0,954,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"955",0,955,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"956",0,956,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"957",0,957,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"958",0,958,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"959",0,959,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"960",0,960,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"961",0,961,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"962",0,962,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"963",0,963,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"964",0,964,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"965",0,965,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"966",0,966,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"967",0,967,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"968",0,968,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"969",0,969,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"970",0,970,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"971",0,971,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"972",0,972,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"973",0,973,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"974",0,974,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"975",0,975,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"976",0,976,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"977",0,977,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"978",0,978,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"979",0,979,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"980",0,980,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"981",0,981,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"982",0,982,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"983",0,983,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"984",0,984,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"985",0,985,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"986",0,986,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"987",0,987,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"988",0,988,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"989",0,989,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"990",0,990,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"991",0,991,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"992",0,992,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"993",0,993,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"994",0,994,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"995",0,995,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"996",0,996,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"997",0,997,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"998",0,998,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"999",0,999,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1000",0,1000,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1001",0,1001,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"1002",0,1002,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1003",0,1003,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1004",0,1004,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"1005",0,1005,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1006",0,1006,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1007",0,1007,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1008",0,1008,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1009",0,1009,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"1010",0,1010,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1011",0,1011,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1012",0,1012,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1013",0,1013,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1014",0,1014,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1015",0,1015,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1016",0,1016,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1017",0,1017,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1018",0,1018,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1019",0,1019,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"1020",0,1020,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"1021",0,1021,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1022",0,1022,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1023",0,1023,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1024",0,1024,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1025",0,1025,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1026",0,1026,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1027",0,1027,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1028",0,1028,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1029",0,1029,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1030",0,1030,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1031",0,1031,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1032",0,1032,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1033",0,1033,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1034",0,1034,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1035",0,1035,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1036",0,1036,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1037",0,1037,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1038",0,1038,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1039",0,1039,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"1040",0,1040,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1041",0,1041,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1042",0,1042,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1043",0,1043,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1044",0,1044,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"1045",0,1045,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"1046",0,1046,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"1047",0,1047,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"1048",0,1048,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1049",0,1049,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1050",0,1050,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1051",0,1051,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1052",0,1052,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1053",0,1053,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"1054",0,1054,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"1055",0,1055,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1056",0,1056,"$500Mto$1B",0,0,0,0,0,1,0,0,0
"1057",0,1057,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"1058",0,1058,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1059",0,1059,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1060",0,1060,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1061",0,1061,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1062",0,1062,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1063",0,1063,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"1064",0,1064,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1065",0,1065,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1066",0,1066,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1067",0,1067,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"1068",0,1068,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1069",0,1069,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1070",0,1070,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1071",0,1071,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1072",0,1072,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"1073",0,1073,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1074",0,1074,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1075",0,1075,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1076",0,1076,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"1077",0,1077,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"1078",0,1078,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1079",0,1079,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"1080",0,1080,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"1081",0,1081,"$1Bto$10B",0,0,0,1,0,0,0,0,0
