"","Y","id","tfa_1M","category","category_$500Mto$1B","category_$100Mto$500M","category_$10Mto$50M","category_$1Bto$10B","category_$50Mto$100M","category_$1Mto$10M","category_Lessthan$1M","category_NA"
"1134",0,1134,15,"$10Mto$50M",0,0,1,0,0,0,0,0
"1135",0,1135,0.8,"Lessthan$1M",0,0,0,0,0,0,1,0
"1136",0,1136,1.84,"$1Mto$10M",0,0,0,0,0,1,0,0
"1137",0,1137,17.2,"$10Mto$50M",0,0,1,0,0,0,0,0
"1138",0,1138,459.436,"$100Mto$500M",0,1,0,0,0,0,0,0
"1139",0,1139,45.527817,"$10Mto$50M",0,0,1,0,0,0,0,0
"1140",0,1140,3.55,"$1Mto$10M",0,0,0,0,0,1,0,0
"1141",0,1141,1,"Lessthan$1M",0,0,0,0,0,0,1,0
"1142",0,1142,0.822124,"Lessthan$1M",0,0,0,0,0,0,1,0
"1143",0,1143,0.393,"Lessthan$1M",0,0,0,0,0,0,1,0
"1144",0,1144,1.756348,"$1Mto$10M",0,0,0,0,0,1,0,0
"1145",0,1145,36.825,"$10Mto$50M",0,0,1,0,0,0,0,0
"1146",0,1146,13.599205,"$10Mto$50M",0,0,1,0,0,0,0,0
"1147",0,1147,27.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"1148",0,1148,2.6,"$1Mto$10M",0,0,0,0,0,1,0,0
"1149",0,1149,1.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1150",0,1150,5.99201,"$1Mto$10M",0,0,0,0,0,1,0,0
"1151",0,1151,10,"$1Mto$10M",0,0,0,0,0,1,0,0
"1152",0,1152,12.563,"$10Mto$50M",0,0,1,0,0,0,0,0
"1153",0,1153,19.7,"$10Mto$50M",0,0,1,0,0,0,0,0
"1154",0,1154,2,"$1Mto$10M",0,0,0,0,0,1,0,0
"1155",0,1155,36.14,"$10Mto$50M",0,0,1,0,0,0,0,0
"1156",0,1156,13.198854,"$10Mto$50M",0,0,1,0,0,0,0,0
"1157",0,1157,13.999898,"$10Mto$50M",0,0,1,0,0,0,0,0
"1158",0,1158,1,"Lessthan$1M",0,0,0,0,0,0,1,0
"1159",0,1159,0.5,"Lessthan$1M",0,0,0,0,0,0,1,0
"1160",0,1160,2.42,"$1Mto$10M",0,0,0,0,0,1,0,0
"1161",0,1161,10.8,"$10Mto$50M",0,0,1,0,0,0,0,0
"1162",0,1162,20.075,"$10Mto$50M",0,0,1,0,0,0,0,0
"1163",0,1163,12,"$10Mto$50M",0,0,1,0,0,0,0,0
"1164",0,1164,13.320423,"$10Mto$50M",0,0,1,0,0,0,0,0
"1165",0,1165,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1166",0,1166,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1167",0,1167,9.25,"$1Mto$10M",0,0,0,0,0,1,0,0
"1168",0,1168,0.87,"Lessthan$1M",0,0,0,0,0,0,1,0
"1169",0,1169,5.214285,"$1Mto$10M",0,0,0,0,0,1,0,0
"1170",0,1170,13.499995,"$10Mto$50M",0,0,1,0,0,0,0,0
"1171",0,1171,5.75,"$1Mto$10M",0,0,0,0,0,1,0,0
"1172",0,1172,11,"$10Mto$50M",0,0,1,0,0,0,0,0
"1173",0,1173,7.35,"$1Mto$10M",0,0,0,0,0,1,0,0
"1174",0,1174,7,"$1Mto$10M",0,0,0,0,0,1,0,0
"1175",0,1175,2.475,"$1Mto$10M",0,0,0,0,0,1,0,0
"1176",0,1176,10,"$1Mto$10M",0,0,0,0,0,1,0,0
"1177",0,1177,3.9,"$1Mto$10M",0,0,0,0,0,1,0,0
"1178",0,1178,5.4,"$1Mto$10M",0,0,0,0,0,1,0,0
"1179",0,1179,9.521046,"$1Mto$10M",0,0,0,0,0,1,0,0
"1180",0,1180,1.98,"$1Mto$10M",0,0,0,0,0,1,0,0
"1181",0,1181,1.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1182",0,1182,5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1183",0,1183,4,"$1Mto$10M",0,0,0,0,0,1,0,0
"1184",0,1184,23.07123,"$10Mto$50M",0,0,1,0,0,0,0,0
"1185",0,1185,15.890877,"$10Mto$50M",0,0,1,0,0,0,0,0
"1186",0,1186,39.942388,"$10Mto$50M",0,0,1,0,0,0,0,0
"1187",0,1187,12.0455,"$10Mto$50M",0,0,1,0,0,0,0,0
"1188",0,1188,1.953255,"$1Mto$10M",0,0,0,0,0,1,0,0
"1189",0,1189,1,"Lessthan$1M",0,0,0,0,0,0,1,0
"1190",0,1190,5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1191",0,1191,23.680864,"$10Mto$50M",0,0,1,0,0,0,0,0
"1192",0,1192,7.29,"$1Mto$10M",0,0,0,0,0,1,0,0
"1193",0,1193,4,"$1Mto$10M",0,0,0,0,0,1,0,0
"1194",0,1194,17,"$10Mto$50M",0,0,1,0,0,0,0,0
"1195",0,1195,24.65,"$10Mto$50M",0,0,1,0,0,0,0,0
"1196",0,1196,2,"$1Mto$10M",0,0,0,0,0,1,0,0
"1197",0,1197,0.97,"Lessthan$1M",0,0,0,0,0,0,1,0
"1198",0,1198,3,"$1Mto$10M",0,0,0,0,0,1,0,0
"1199",0,1199,2,"$1Mto$10M",0,0,0,0,0,1,0,0
"1200",0,1200,3.15,"$1Mto$10M",0,0,0,0,0,1,0,0
"1201",0,1201,1.118,"$1Mto$10M",0,0,0,0,0,1,0,0
"1202",0,1202,10,"$1Mto$10M",0,0,0,0,0,1,0,0
"1203",0,1203,2.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1204",0,1204,2283.75,"$1Bto$10B",0,0,0,1,0,0,0,0
"1205",0,1205,103,"$100Mto$500M",0,1,0,0,0,0,0,0
"1206",0,1206,1.3,"$1Mto$10M",0,0,0,0,0,1,0,0
"1207",0,1207,70,"$50Mto$100M",0,0,0,0,1,0,0,0
"1208",0,1208,4.532548,"$1Mto$10M",0,0,0,0,0,1,0,0
"1209",0,1209,0.12,"Lessthan$1M",0,0,0,0,0,0,1,0
"1210",0,1210,9.107082,"$1Mto$10M",0,0,0,0,0,1,0,0
"1211",0,1211,355.9,"$100Mto$500M",0,1,0,0,0,0,0,0
"1212",0,1212,0.585,"Lessthan$1M",0,0,0,0,0,0,1,0
"1213",0,1213,1.4,"$1Mto$10M",0,0,0,0,0,1,0,0
"1214",0,1214,1.275,"$1Mto$10M",0,0,0,0,0,1,0,0
"1215",0,1215,3.449999,"$1Mto$10M",0,0,0,0,0,1,0,0
"1216",0,1216,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1217",0,1217,1.45,"$1Mto$10M",0,0,0,0,0,1,0,0
"1218",0,1218,5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1219",0,1219,1.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1220",0,1220,5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1221",0,1221,1.85,"$1Mto$10M",0,0,0,0,0,1,0,0
"1222",0,1222,100,"$50Mto$100M",0,0,0,0,1,0,0,0
"1223",0,1223,0.1,"Lessthan$1M",0,0,0,0,0,0,1,0
"1224",0,1224,1.9,"$1Mto$10M",0,0,0,0,0,1,0,0
"1225",0,1225,1.748,"$1Mto$10M",0,0,0,0,0,1,0,0
"1226",0,1226,2.172242,"$1Mto$10M",0,0,0,0,0,1,0,0
"1227",0,1227,2,"$1Mto$10M",0,0,0,0,0,1,0,0
"1228",0,1228,7.343,"$1Mto$10M",0,0,0,0,0,1,0,0
"1229",0,1229,2,"$1Mto$10M",0,0,0,0,0,1,0,0
"1230",0,1230,4.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1231",0,1231,8,"$1Mto$10M",0,0,0,0,0,1,0,0
"1232",0,1232,3.3,"$1Mto$10M",0,0,0,0,0,1,0,0
"1233",0,1233,1.625,"$1Mto$10M",0,0,0,0,0,1,0,0
"1234",0,1234,4,"$1Mto$10M",0,0,0,0,0,1,0,0
"1235",0,1235,7.2,"$1Mto$10M",0,0,0,0,0,1,0,0
"1236",0,1236,6.85,"$1Mto$10M",0,0,0,0,0,1,0,0
"1237",0,1237,1.1,"$1Mto$10M",0,0,0,0,0,1,0,0
"1238",0,1238,4.801086,"$1Mto$10M",0,0,0,0,0,1,0,0
"1239",0,1239,110,"$100Mto$500M",0,1,0,0,0,0,0,0
"1240",0,1240,7.29,"$1Mto$10M",0,0,0,0,0,1,0,0
"1241",0,1241,4.375,"$1Mto$10M",0,0,0,0,0,1,0,0
"1242",0,1242,12.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"1243",0,1243,2,"$1Mto$10M",0,0,0,0,0,1,0,0
"1244",0,1244,74.452124,"$50Mto$100M",0,0,0,0,1,0,0,0
"1245",0,1245,25,"$10Mto$50M",0,0,1,0,0,0,0,0
"1246",0,1246,1.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1247",0,1247,24.531693,"$10Mto$50M",0,0,1,0,0,0,0,0
"1248",0,1248,1,"Lessthan$1M",0,0,0,0,0,0,1,0
"1249",0,1249,2.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1250",0,1250,16.7,"$10Mto$50M",0,0,1,0,0,0,0,0
"1251",0,1251,5.145702,"$1Mto$10M",0,0,0,0,0,1,0,0
"1252",0,1252,0.275,"Lessthan$1M",0,0,0,0,0,0,1,0
"1253",0,1253,0.15,"Lessthan$1M",0,0,0,0,0,0,1,0
"1254",0,1254,8.1,"$1Mto$10M",0,0,0,0,0,1,0,0
"1255",0,1255,1,"Lessthan$1M",0,0,0,0,0,0,1,0
"1256",0,1256,2.3,"$1Mto$10M",0,0,0,0,0,1,0,0
"1257",0,1257,15.483,"$10Mto$50M",0,0,1,0,0,0,0,0
"1258",0,1258,0.5,"Lessthan$1M",0,0,0,0,0,0,1,0
"1259",0,1259,30,"$10Mto$50M",0,0,1,0,0,0,0,0
"1260",0,1260,3.757998,"$1Mto$10M",0,0,0,0,0,1,0,0
"1261",0,1261,6.331724,"$1Mto$10M",0,0,0,0,0,1,0,0
"1262",0,1262,9.7,"$1Mto$10M",0,0,0,0,0,1,0,0
"1263",0,1263,3,"$1Mto$10M",0,0,0,0,0,1,0,0
"1264",0,1264,19.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"1265",0,1265,3.6,"$1Mto$10M",0,0,0,0,0,1,0,0
"1266",0,1266,1.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1267",0,1267,43.3,"$10Mto$50M",0,0,1,0,0,0,0,0
"1268",0,1268,110,"$100Mto$500M",0,1,0,0,0,0,0,0
"1269",0,1269,0.5,"Lessthan$1M",0,0,0,0,0,0,1,0
"1270",0,1270,23.61194,"$10Mto$50M",0,0,1,0,0,0,0,0
"1271",0,1271,3.425,"$1Mto$10M",0,0,0,0,0,1,0,0
"1272",0,1272,2.1,"$1Mto$10M",0,0,0,0,0,1,0,0
"1273",0,1273,1,"Lessthan$1M",0,0,0,0,0,0,1,0
"1274",0,1274,1.32,"$1Mto$10M",0,0,0,0,0,1,0,0
"1275",0,1275,2.70848,"$1Mto$10M",0,0,0,0,0,1,0,0
"1276",0,1276,194.889998,"$100Mto$500M",0,1,0,0,0,0,0,0
"1277",0,1277,1.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1278",0,1278,19,"$10Mto$50M",0,0,1,0,0,0,0,0
"1279",0,1279,0.5,"Lessthan$1M",0,0,0,0,0,0,1,0
"1280",0,1280,8,"$1Mto$10M",0,0,0,0,0,1,0,0
"1281",0,1281,41,"$10Mto$50M",0,0,1,0,0,0,0,0
"1282",0,1282,1,"Lessthan$1M",0,0,0,0,0,0,1,0
"1283",0,1283,24.9,"$10Mto$50M",0,0,1,0,0,0,0,0
"1284",0,1284,3.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1285",0,1285,1.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1286",0,1286,3.822,"$1Mto$10M",0,0,0,0,0,1,0,0
"1287",0,1287,5.2,"$1Mto$10M",0,0,0,0,0,1,0,0
"1288",0,1288,35.6,"$10Mto$50M",0,0,1,0,0,0,0,0
"1289",0,1289,16.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"1290",0,1290,23.12,"$10Mto$50M",0,0,1,0,0,0,0,0
"1291",0,1291,40,"$10Mto$50M",0,0,1,0,0,0,0,0
"1292",0,1292,0.308009,"Lessthan$1M",0,0,0,0,0,0,1,0
"1293",0,1293,0.709996,"Lessthan$1M",0,0,0,0,0,0,1,0
"1294",0,1294,0.27,"Lessthan$1M",0,0,0,0,0,0,1,0
"1295",0,1295,7.542,"$1Mto$10M",0,0,0,0,0,1,0,0
"1296",0,1296,5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1297",0,1297,4.777,"$1Mto$10M",0,0,0,0,0,1,0,0
"1298",0,1298,0.898,"Lessthan$1M",0,0,0,0,0,0,1,0
"1299",0,1299,0.0805,"Lessthan$1M",0,0,0,0,0,0,1,0
"1300",0,1300,3.7,"$1Mto$10M",0,0,0,0,0,1,0,0
"1301",0,1301,1,"Lessthan$1M",0,0,0,0,0,0,1,0
"1302",0,1302,2,"$1Mto$10M",0,0,0,0,0,1,0,0
"1303",0,1303,4,"$1Mto$10M",0,0,0,0,0,1,0,0
"1304",0,1304,4.999999,"$1Mto$10M",0,0,0,0,0,1,0,0
"1305",0,1305,19.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"1306",0,1306,28.9524,"$10Mto$50M",0,0,1,0,0,0,0,0
"1307",0,1307,299.9,"$100Mto$500M",0,1,0,0,0,0,0,0
"1308",0,1308,0.875,"Lessthan$1M",0,0,0,0,0,0,1,0
"1309",0,1309,18.50555,"$10Mto$50M",0,0,1,0,0,0,0,0
"1310",0,1310,1.6,"$1Mto$10M",0,0,0,0,0,1,0,0
"1311",0,1311,0.45,"Lessthan$1M",0,0,0,0,0,0,1,0
"1312",0,1312,32.394,"$10Mto$50M",0,0,1,0,0,0,0,0
"1313",0,1313,81.548169,"$50Mto$100M",0,0,0,0,1,0,0,0
"1314",0,1314,21.2234,"$10Mto$50M",0,0,1,0,0,0,0,0
"1315",0,1315,0.15,"Lessthan$1M",0,0,0,0,0,0,1,0
"1316",0,1316,9.76,"$1Mto$10M",0,0,0,0,0,1,0,0
"1317",0,1317,1.65,"$1Mto$10M",0,0,0,0,0,1,0,0
"1318",0,1318,3.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1319",0,1319,0.625,"Lessthan$1M",0,0,0,0,0,0,1,0
"1320",0,1320,5.829035,"$1Mto$10M",0,0,0,0,0,1,0,0
"1321",0,1321,1.3,"$1Mto$10M",0,0,0,0,0,1,0,0
"1322",0,1322,1.85,"$1Mto$10M",0,0,0,0,0,1,0,0
"1323",0,1323,0.5,"Lessthan$1M",0,0,0,0,0,0,1,0
"1324",0,1324,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1325",0,1325,0.425,"Lessthan$1M",0,0,0,0,0,0,1,0
"1326",0,1326,5.833208,"$1Mto$10M",0,0,0,0,0,1,0,0
"1327",0,1327,1.965,"$1Mto$10M",0,0,0,0,0,1,0,0
"1328",0,1328,9.832568,"$1Mto$10M",0,0,0,0,0,1,0,0
"1329",0,1329,5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1330",0,1330,3,"$1Mto$10M",0,0,0,0,0,1,0,0
"1331",0,1331,45.725285,"$10Mto$50M",0,0,1,0,0,0,0,0
"1332",0,1332,0.25,"Lessthan$1M",0,0,0,0,0,0,1,0
"1333",0,1333,1.25,"$1Mto$10M",0,0,0,0,0,1,0,0
"1334",0,1334,233.5,"$100Mto$500M",0,1,0,0,0,0,0,0
"1335",0,1335,0.5,"Lessthan$1M",0,0,0,0,0,0,1,0
"1336",0,1336,9,"$1Mto$10M",0,0,0,0,0,1,0,0
"1337",0,1337,3.525,"$1Mto$10M",0,0,0,0,0,1,0,0
"1338",0,1338,0.5,"Lessthan$1M",0,0,0,0,0,0,1,0
"1339",0,1339,6,"$1Mto$10M",0,0,0,0,0,1,0,0
"1340",0,1340,22.308237,"$10Mto$50M",0,0,1,0,0,0,0,0
"1341",0,1341,31.129878,"$10Mto$50M",0,0,1,0,0,0,0,0
"1342",0,1342,2,"$1Mto$10M",0,0,0,0,0,1,0,0
"1343",0,1343,2.15,"$1Mto$10M",0,0,0,0,0,1,0,0
"1344",0,1344,9,"$1Mto$10M",0,0,0,0,0,1,0,0
"1345",0,1345,4,"$1Mto$10M",0,0,0,0,0,1,0,0
"1346",0,1346,1.93,"$1Mto$10M",0,0,0,0,0,1,0,0
"1347",0,1347,61,"$50Mto$100M",0,0,0,0,1,0,0,0
"1348",0,1348,100,"$50Mto$100M",0,0,0,0,1,0,0,0
"1349",0,1349,1.669691,"$1Mto$10M",0,0,0,0,0,1,0,0
"1350",0,1350,2.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1351",0,1351,1.281,"$1Mto$10M",0,0,0,0,0,1,0,0
"1352",0,1352,0.15,"Lessthan$1M",0,0,0,0,0,0,1,0
"1353",0,1353,1.990568,"$1Mto$10M",0,0,0,0,0,1,0,0
"1354",0,1354,60,"$50Mto$100M",0,0,0,0,1,0,0,0
"1355",0,1355,63.299998,"$50Mto$100M",0,0,0,0,1,0,0,0
"1356",0,1356,14,"$10Mto$50M",0,0,1,0,0,0,0,0
"1357",0,1357,24,"$10Mto$50M",0,0,1,0,0,0,0,0
"1358",0,1358,3.25,"$1Mto$10M",0,0,0,0,0,1,0,0
"1359",0,1359,1.731706,"$1Mto$10M",0,0,0,0,0,1,0,0
"1360",0,1360,0.258361,"Lessthan$1M",0,0,0,0,0,0,1,0
"1361",0,1361,0.1,"Lessthan$1M",0,0,0,0,0,0,1,0
"1362",0,1362,1.1,"$1Mto$10M",0,0,0,0,0,1,0,0
"1363",0,1363,14,"$10Mto$50M",0,0,1,0,0,0,0,0
"1364",0,1364,0.5,"Lessthan$1M",0,0,0,0,0,0,1,0
"1365",0,1365,3,"$1Mto$10M",0,0,0,0,0,1,0,0
"1366",0,1366,55.3,"$50Mto$100M",0,0,0,0,1,0,0,0
"1367",0,1367,1.21,"$1Mto$10M",0,0,0,0,0,1,0,0
"1368",0,1368,8.9,"$1Mto$10M",0,0,0,0,0,1,0,0
"1369",0,1369,1,"Lessthan$1M",0,0,0,0,0,0,1,0
"1370",0,1370,3,"$1Mto$10M",0,0,0,0,0,1,0,0
"1371",0,1371,3,"$1Mto$10M",0,0,0,0,0,1,0,0
"1372",0,1372,9.499999,"$1Mto$10M",0,0,0,0,0,1,0,0
"1373",0,1373,15,"$10Mto$50M",0,0,1,0,0,0,0,0
"1374",0,1374,2.334934,"$1Mto$10M",0,0,0,0,0,1,0,0
"1375",0,1375,2.33,"$1Mto$10M",0,0,0,0,0,1,0,0
"1376",0,1376,4.32,"$1Mto$10M",0,0,0,0,0,1,0,0
"1377",0,1377,1.255,"$1Mto$10M",0,0,0,0,0,1,0,0
"1378",0,1378,65.187875,"$50Mto$100M",0,0,0,0,1,0,0,0
"1379",0,1379,12.349709,"$10Mto$50M",0,0,1,0,0,0,0,0
"1380",0,1380,2.15,"$1Mto$10M",0,0,0,0,0,1,0,0
"1381",0,1381,4.57,"$1Mto$10M",0,0,0,0,0,1,0,0
"1382",0,1382,2.7,"$1Mto$10M",0,0,0,0,0,1,0,0
"1383",0,1383,0.1,"Lessthan$1M",0,0,0,0,0,0,1,0
"1384",0,1384,8.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1385",0,1385,22.1,"$10Mto$50M",0,0,1,0,0,0,0,0
"1386",0,1386,30,"$10Mto$50M",0,0,1,0,0,0,0,0
"1387",0,1387,0.55,"Lessthan$1M",0,0,0,0,0,0,1,0
"1388",0,1388,1.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1389",0,1389,0.064,"Lessthan$1M",0,0,0,0,0,0,1,0
"1390",0,1390,4.6,"$1Mto$10M",0,0,0,0,0,1,0,0
"1391",0,1391,5.948793,"$1Mto$10M",0,0,0,0,0,1,0,0
"1392",0,1392,5.2,"$1Mto$10M",0,0,0,0,0,1,0,0
"1393",0,1393,0.199999,"Lessthan$1M",0,0,0,0,0,0,1,0
"1394",0,1394,12.184266,"$10Mto$50M",0,0,1,0,0,0,0,0
"1395",0,1395,0.17,"Lessthan$1M",0,0,0,0,0,0,1,0
"1396",0,1396,9.45,"$1Mto$10M",0,0,0,0,0,1,0,0
"1397",0,1397,13.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"1398",0,1398,100,"$50Mto$100M",0,0,0,0,1,0,0,0
"1399",0,1399,1,"Lessthan$1M",0,0,0,0,0,0,1,0
"1400",0,1400,9.2,"$1Mto$10M",0,0,0,0,0,1,0,0
"1401",0,1401,0.355,"Lessthan$1M",0,0,0,0,0,0,1,0
"1402",0,1402,1.9,"$1Mto$10M",0,0,0,0,0,1,0,0
"1403",0,1403,1.875,"$1Mto$10M",0,0,0,0,0,1,0,0
"1404",0,1404,42.7,"$10Mto$50M",0,0,1,0,0,0,0,0
"1405",0,1405,6,"$1Mto$10M",0,0,0,0,0,1,0,0
"1406",0,1406,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1407",0,1407,1,"Lessthan$1M",0,0,0,0,0,0,1,0
"1408",0,1408,7.3,"$1Mto$10M",0,0,0,0,0,1,0,0
"1409",0,1409,10,"$1Mto$10M",0,0,0,0,0,1,0,0
"1410",0,1410,0.9,"Lessthan$1M",0,0,0,0,0,0,1,0
"1411",0,1411,1.15,"$1Mto$10M",0,0,0,0,0,1,0,0
"1412",0,1412,2.1,"$1Mto$10M",0,0,0,0,0,1,0,0
"1413",0,1413,0.8705,"Lessthan$1M",0,0,0,0,0,0,1,0
"1414",0,1414,0.95,"Lessthan$1M",0,0,0,0,0,0,1,0
"1415",0,1415,0.22093,"Lessthan$1M",0,0,0,0,0,0,1,0
"1416",0,1416,14.9,"$10Mto$50M",0,0,1,0,0,0,0,0
"1417",0,1417,4,"$1Mto$10M",0,0,0,0,0,1,0,0
"1418",0,1418,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1419",0,1419,1,"Lessthan$1M",0,0,0,0,0,0,1,0
"1420",0,1420,0.5,"Lessthan$1M",0,0,0,0,0,0,1,0
"1421",0,1421,0.2,"Lessthan$1M",0,0,0,0,0,0,1,0
"1422",0,1422,0.15,"Lessthan$1M",0,0,0,0,0,0,1,0
"1423",0,1423,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1424",0,1424,110,"$100Mto$500M",0,1,0,0,0,0,0,0
"1425",0,1425,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1426",0,1426,31.86,"$10Mto$50M",0,0,1,0,0,0,0,0
"1427",0,1427,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1428",0,1428,0.5,"Lessthan$1M",0,0,0,0,0,0,1,0
"1429",0,1429,0.75,"Lessthan$1M",0,0,0,0,0,0,1,0
"1430",0,1430,21,"$10Mto$50M",0,0,1,0,0,0,0,0
"1431",0,1431,80,"$50Mto$100M",0,0,0,0,1,0,0,0
"1432",0,1432,1,"Lessthan$1M",0,0,0,0,0,0,1,0
"1433",0,1433,15.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"1434",0,1434,3.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1435",0,1435,2,"$1Mto$10M",0,0,0,0,0,1,0,0
"1436",0,1436,0.45,"Lessthan$1M",0,0,0,0,0,0,1,0
"1437",0,1437,1.97,"$1Mto$10M",0,0,0,0,0,1,0,0
"1438",0,1438,29.835989,"$10Mto$50M",0,0,1,0,0,0,0,0
"1439",0,1439,13.7,"$10Mto$50M",0,0,1,0,0,0,0,0
"1440",0,1440,0.43,"Lessthan$1M",0,0,0,0,0,0,1,0
"1441",0,1441,23,"$10Mto$50M",0,0,1,0,0,0,0,0
"1442",0,1442,10.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"1443",0,1443,3,"$1Mto$10M",0,0,0,0,0,1,0,0
"1444",0,1444,1.182,"$1Mto$10M",0,0,0,0,0,1,0,0
"1445",0,1445,0.4,"Lessthan$1M",0,0,0,0,0,0,1,0
"1446",0,1446,9.458,"$1Mto$10M",0,0,0,0,0,1,0,0
"1447",0,1447,4.327595,"$1Mto$10M",0,0,0,0,0,1,0,0
"1448",0,1448,2,"$1Mto$10M",0,0,0,0,0,1,0,0
"1449",0,1449,1.1,"$1Mto$10M",0,0,0,0,0,1,0,0
"1450",0,1450,3,"$1Mto$10M",0,0,0,0,0,1,0,0
"1451",0,1451,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1452",0,1452,5.8,"$1Mto$10M",0,0,0,0,0,1,0,0
"1453",0,1453,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1454",0,1454,3.038005,"$1Mto$10M",0,0,0,0,0,1,0,0
"1455",0,1455,15,"$10Mto$50M",0,0,1,0,0,0,0,0
"1456",0,1456,2.25,"$1Mto$10M",0,0,0,0,0,1,0,0
"1457",0,1457,1.1,"$1Mto$10M",0,0,0,0,0,1,0,0
"1458",0,1458,3.54125,"$1Mto$10M",0,0,0,0,0,1,0,0
"1459",0,1459,9,"$1Mto$10M",0,0,0,0,0,1,0,0
"1460",0,1460,68.176045,"$50Mto$100M",0,0,0,0,1,0,0,0
"1461",0,1461,4,"$1Mto$10M",0,0,0,0,0,1,0,0
"1462",0,1462,2.405,"$1Mto$10M",0,0,0,0,0,1,0,0
"1463",0,1463,6.662461,"$1Mto$10M",0,0,0,0,0,1,0,0
"1464",0,1464,95,"$50Mto$100M",0,0,0,0,1,0,0,0
"1465",0,1465,1,"Lessthan$1M",0,0,0,0,0,0,1,0
"1466",0,1466,1.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1467",0,1467,0.4,"Lessthan$1M",0,0,0,0,0,0,1,0
"1468",0,1468,2.85,"$1Mto$10M",0,0,0,0,0,1,0,0
"1469",0,1469,5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1470",0,1470,1.1,"$1Mto$10M",0,0,0,0,0,1,0,0
"1471",0,1471,4.8,"$1Mto$10M",0,0,0,0,0,1,0,0
"1472",0,1472,0.14,"Lessthan$1M",0,0,0,0,0,0,1,0
"1473",0,1473,7.57,"$1Mto$10M",0,0,0,0,0,1,0,0
"1474",0,1474,7.964187,"$1Mto$10M",0,0,0,0,0,1,0,0
"1475",0,1475,1.759797,"$1Mto$10M",0,0,0,0,0,1,0,0
"1476",0,1476,55,"$50Mto$100M",0,0,0,0,1,0,0,0
"1477",0,1477,1.84,"$1Mto$10M",0,0,0,0,0,1,0,0
"1478",0,1478,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1479",0,1479,10.8012,"$10Mto$50M",0,0,1,0,0,0,0,0
"1480",0,1480,5.84,"$1Mto$10M",0,0,0,0,0,1,0,0
"1481",0,1481,18,"$10Mto$50M",0,0,1,0,0,0,0,0
"1482",0,1482,96,"$50Mto$100M",0,0,0,0,1,0,0,0
"1483",0,1483,6,"$1Mto$10M",0,0,0,0,0,1,0,0
"1484",0,1484,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1485",0,1485,5.47347,"$1Mto$10M",0,0,0,0,0,1,0,0
"1486",0,1486,3,"$1Mto$10M",0,0,0,0,0,1,0,0
"1487",0,1487,1.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1488",0,1488,1.55,"$1Mto$10M",0,0,0,0,0,1,0,0
"1489",0,1489,2.2,"$1Mto$10M",0,0,0,0,0,1,0,0
"1490",0,1490,2.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1491",0,1491,1.85,"$1Mto$10M",0,0,0,0,0,1,0,0
"1492",0,1492,3.42649,"$1Mto$10M",0,0,0,0,0,1,0,0
